Unnamed: 0,post,type,symptom,description,label
9857.0,I've been ignoring texts and calls because I feel like I just don't have the energy for it.,colloquial,Loss_of_interest_or_motivation,Avoiding contact with friends or family members.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
8817.0,"Why do I always end up feeling like I'm responsible for everything that's gone wrong, even if I know I'm not?",colloquial,Worthlessness_and_guilty,Having an exaggerated sense of responsibility for untoward events,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
1583.0,"I feel tired all the time, and just getting through the day feels like a battle.",colloquial,Decreased_energy_tiredness_fatigue,Having difficulty completing tasks due to low energy.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
10506.0,My anticipatory cognition is often dominated by a gloomy outlook regarding future occurrences.,clinical,Pessimism,Viewing the future with a sense of dread or fear,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
23.0,Everything irritates me and I snap at people for no reason.,colloquial,Anger_Irritability,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
8240.0,"I frequently experience pervasive suicidal ideation, viewing death as the singular solution to my current situation.",clinical,Suicidal_ideas,Feeling trapped and seeing suicide as the only way out,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9239.0,Nothing seems worth doing anymore; the motivation is just gone.,colloquial,Loss_of_interest_or_motivation,I have lost my interest in other people or things.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11841.0,"I keep waking up at random times during the night, and it's bothering me.",colloquial,Sleep_disturbance,Restless sleep,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
10829.0,"It's like my brain erased sections of what happened, and I can't get them back.",colloquial,Poor_memory,Inability to remember an important aspect of the traumatic event,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
13592.0,I notice a pattern of overeating that results in significant discomfort.,clinical,Weight_and_appetite_change,Experiencing physical discomfort or pain due to overeating,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
9804.0,I am experiencing a profound loss of motivation to engage in social or occupational activities.,clinical,Loss_of_interest_or_motivation,Feeling emotionally numb or disconnected from surroundings.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
3370.0,I am experiencing involuntary leakage of urine which is clinically termed as urinary incontinence.,clinical,Genitourinary_symptoms,Experiencing urinary incontinence,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11261.0,"I can never remember people's names, even if I've talked to them before.",colloquial,Poor_memory,Difficulty recalling names of acquaintances or colleagues,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
9745.0,I don't have the drive to even get out of bed to clean myself.,colloquial,Loss_of_interest_or_motivation,Neglecting personal care or hygiene due to lack of motivation.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
6621.0,I keep putting off decisions and can't make up my mind about anything.,colloquial,Indecisiveness,Procrastinating on decision-making tasks,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
9346.0,I experience an inability to derive satisfaction from activities or relationships.,clinical,Loss_of_interest_or_motivation,"Persistent inability to experience positive emotions (happiness, satisfaction, or loving feelings).","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1509.0,"No matter how much I sleep, I wake up feeling exhausted.",colloquial,Decreased_energy_tiredness_fatigue,Experiencing sustained fatigue without physical exertion.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
4131.0,I'm always fiddling with things and can't sit still for a moment.,colloquial,Hyperactivity_agitation,"Engages in purposeless activity, like pacing or holding multiple conversations","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
9235.0,I just don't care about anything anymore; it's like I'm indifferent to everything.,colloquial,Loss_of_interest_or_motivation,I have lost my interest in other people or things.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
6110.0,"I frequently misplace work-related items, indicating a persistent pattern of inattentive behavior.",clinical,Inattention,Misplaces things at work,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
11415.0,I can't seem to hold on to recent memories for long.,colloquial,Poor_memory,Trouble recalling recent events or experiences,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
7081.0,I can't seem to make up my mind about anything lately.,colloquial,Indecisiveness,Experiencing mental fatigue from decision-making processes,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
6049.0,"I keep losing my phone and my keys, it's so frustrating.",colloquial,Inattention,Misplaces things at home,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
3287.0,I feel a sharp pain every time I urinate.,colloquial,Genitourinary_symptoms,Experiencing painful urination,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
816.0,I often find myself reacting with intense frustration at minor provocations.,clinical,Anger_Irritability,Having a short temper,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
12506.0,Eight hours of sleep fails to alleviate the sensation of fatigue or exhaustion.,clinical,Sleep_disturbance,Feeling unrefreshed after a full night's sleep,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
9585.0,My favorite things just feel like a chore now.,colloquial,Loss_of_interest_or_motivation,Lack of enthusiasm for hobbies or pastimes once enjoyed.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12960.0,"I am eating at an abnormally rapid pace during meals, significantly faster than usual.",clinical,Weight_and_appetite_change,Eating much more rapidly than normal,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
11026.0,There is a noticeable impairment in my ability to recall everyday tasks that I previously managed effectively.,clinical,Poor_memory,Often forgetful in daily activities,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
5800.0,I frequently make careless mistakes at work due to inattention.,clinical,Inattention,Makes careless mistakes at work,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
6801.0,I just can't make decisions anymore; even choosing a meal feels overwhelming.,colloquial,Indecisiveness,Avoiding decision-making altogether,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
8809.0,"Every little bad thing makes me feel like it’s my fault, even when I know it’s not.",colloquial,Worthlessness_and_guilty,Having an exaggerated sense of responsibility for untoward events,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
2957.0,"Haven't had my cycle in forever, not sure what's going on.",colloquial,Genitourinary_symptoms,Experiencing amenorrhea,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
8883.0,"I can't help but feel like my illness is my fault, and it's eating me up inside.",colloquial,Worthlessness_and_guilty,Experiencing self-reproach or guilt about being sick,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
12438.0,"I demonstrate a significant disruption in my sleep pattern, characterized by early arousal from sleep with no subsequent sleep resumption.",clinical,Sleep_disturbance,Waking up too early and unable to fall back asleep,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
4244.0,I experience persistent agitation that manifests as excessive manipulation of objects around me.,clinical,Hyperactivity_agitation,"Pulls or rubs the skin, clothing, or other objects","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1532.0,"Despite proper rest, I feel a continuous lack of energy and vitality.",clinical,Decreased_energy_tiredness_fatigue,Experiencing sustained fatigue without physical exertion.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
13677.0,"I either find myself skipping meals or I'm in the kitchen constantly, and I can't keep a balance.",colloquial,Weight_and_appetite_change,Feeling a sense of loss of control over eating habits,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
7018.0,I just can't decide without making lists of pros and cons and then rethinking them over and over.,colloquial,Indecisiveness,Needing to weigh pros and cons excessively before deciding,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
10520.0,I find myself consistently expecting negative outcomes in any given situation.,clinical,Pessimism,Believing that positive changes are unlikely to occur,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
11469.0,Everything new just goes in one ear and out the other.,colloquial,Poor_memory,Difficulty retaining new information,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
4411.0,"I keep butting in when people talk, can't help myself.",colloquial,Hyperactivity_agitation,"Displays impulsive behavior, such as interrupting or intruding on others","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
9030.0,"I experience persistent feelings of worthlessness and an exaggerated sense of guilt, which affects my ability to function effectively.",clinical,Worthlessness_and_guilty,Feeling low self-worth,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
8465.0,"No matter what I do, I feel like I'm not good enough.",colloquial,Worthlessness_and_guilty,Criticizing oneself for all of one's faults,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
1946.0,I have a continuous experience of a flattening of affect with underlying distress.,clinical,Depressed_Mood,Distressing sense of incompleteness or uneasiness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
5821.0,I can hardly concentrate on anything for more than a few minutes.,colloquial,Inattention,Difficulty sustaining attention in tasks,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
4662.0,I display excessive fidgeting and find it challenging to remain seated quietly.,clinical,Hyperactivity_agitation,Shows signs of restlessness even in calm environments,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
11369.0,I keep getting surprised by overdue bills because I forget to pay them over and over.,colloquial,Poor_memory,"Forgetting to complete routine tasks, such as paying bills","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
7623.0,I can't stop picturing how I could just end everything myself.,colloquial,Suicidal_ideas,Imagining scenarios of one's own death,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
6755.0,I never feel confident about my decisions until I've talked to other people about them.,colloquial,Indecisiveness,Seeking excessive reassurance from others before making decisions,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2735.0,"I wake up feeling sad, and it sticks with me no matter what I do.",colloquial,Depressed_Mood,Feeling a persistent sense of melancholy,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
3830.0,I exhibit noticeable psychomotor agitation through persistent fidgeting and restlessness.,clinical,Hyperactivity_agitation,Often fidgets with or taps hands or feet or squirms in seat,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
12921.0,I eat a lot even when I'm not actually hungry.,colloquial,Weight_and_appetite_change,Eating large amounts of food when not feeling physically hungry,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
3591.0,My interest in sexual activities has significantly diminished.,clinical,Genitourinary_symptoms,Experiencing decreased sexual arousal,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
91.0,I get so mad when I think about what happened to me.,colloquial,Anger_Irritability,Feeling emotionally upset when reminded of the traumatic event,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
8959.0,I can't help but feel like I mess everything up.,colloquial,Worthlessness_and_guilty,Experiencing low self-esteem,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
9874.0,I exhibit a diminished interest in activities that previously resulted in excitement or joy.,clinical,Loss_of_interest_or_motivation,Experiencing a sense of emptiness or void.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
5770.0,I frequently make careless errors in work tasks that require sustained attention.,clinical,Inattention,Makes careless mistakes at work,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
6173.0,I often cannot remember where I have placed objects because of inattentiveness.,clinical,Inattention,Difficulty finding things at home,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
8401.0,"After I binge, I just end up hating myself.",colloquial,Worthlessness_and_guilty,"Feeling disgusted with oneself, depressed, or very guilty after over-eating","[1, 0, 0, 0, 0, 0, 0, 0, 0]"
1567.0,"Even after resting, I feel drained and every chore feels like it takes all my strength.",colloquial,Decreased_energy_tiredness_fatigue,Feeling like every task requires significant effort.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2537.0,I constantly feel like everything is hopeless and there's no way out.,colloquial,Depressed_Mood,Feeling a sense of despair,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2167.0,"It's like I'm numb inside, nothing really hits me anymore.",colloquial,Depressed_Mood,Feeling emotionally numb,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
12804.0,"Despite approximately 7-8 hours of sleep per night, I experience significant daytime somnolence.",clinical,Sleep_disturbance,Feeling drowsy or fatigued during the day despite adequate sleep,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
9645.0,"Nothing excites me anymore, not even the things I used to love.",colloquial,Loss_of_interest_or_motivation,Feeling indifferent towards achievements or successes.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10375.0,I never think I can actually reach the goals I set for myself.,colloquial,Pessimism,Doubting the possibility of achieving personal goals,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
6597.0,"I literally can't decide what to eat or wear, it's ridiculous.",colloquial,Indecisiveness,Feeling overwhelmed by choices,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
10817.0,I keep forgetting key parts of what happened during the trauma.,colloquial,Poor_memory,Inability to remember an important aspect of the traumatic event,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
4360.0,"I have been experiencing significantly increased levels of verbal activity, often speaking at a rapid pace.",clinical,Hyperactivity_agitation,"Talks excessively or rapidly, often without pause","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1272.0,"After engaging in minimal mental tasks, I feel profound exhaustion.",clinical,Decreased_energy_tiredness_fatigue,Feeling drained after minimal physical or mental activity.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
8764.0,"Although events appear neutral, I often perceive them as proof of my inherent defects.",clinical,Worthlessness_and_guilty,Misinterpreting neutral or trivial day-to-day events as evidence of personal defects,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
13631.0,My overindulgence at meals leaves me feeling uncomfortably full and often in pain.,clinical,Weight_and_appetite_change,Experiencing physical discomfort or pain due to overeating,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
9028.0,I experience recurrent feelings of guilt and worthlessness without a justifying cause.,clinical,Worthlessness_and_guilty,Feeling low self-worth,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
10437.0,I always feel like my efforts are doomed to fail no matter how hard I try.,colloquial,Pessimism,Anticipating failure in upcoming tasks or projects,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
3189.0,It's disappointing when I can't last long enough in bed no matter what I try.,colloquial,Genitourinary_symptoms,Experiencing premature ejaculation,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
5369.0,I have a hard time finishing anything at work because I just can't concentrate.,colloquial,Inattention,Fails to finish duties in the workplace,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
4141.0,"I'm constantly moving around, pacing back and forth with no real purpose.",colloquial,Hyperactivity_agitation,"Engages in purposeless activity, like pacing or holding multiple conversations","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
6916.0,I show a pattern of decision-making characterized by a lack of resolution and frequent changes in choice.,clinical,Indecisiveness,Frequently changing one's mind about decisions,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
12106.0,"Nightmares significantly impact the quality of my sleep, causing frequent awakenings.",clinical,Sleep_disturbance,Nightmares,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
3230.0,I am experiencing difficulty in initiating the flow of urine.,clinical,Genitourinary_symptoms,Having difficulty initiating urination,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
9654.0,I find myself indifferent and unmotivated towards previously meaningful achievements.,clinical,Loss_of_interest_or_motivation,Feeling indifferent towards achievements or successes.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
5005.0,My brain feels like it's in a fog; I lose focus so quickly.,colloquial,Inattention,Diminished ability to concentrate,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1050.0,"I am experiencing persistent fatigue, which is not alleviated by rest or sleep.",clinical,Decreased_energy_tiredness_fatigue,Being easily fatigued.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
5145.0,I lose interest super fast if I have to think too hard for too long.,colloquial,Inattention,Reluctant to engage in tasks that require sustained mental effort,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
11617.0,"Lately, my sleep has been cut down a lot compared to before.",colloquial,Sleep_disturbance,I sleep a lot less than usual,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
9909.0,I feel numb and can't find joy in anything these days.,colloquial,Loss_of_interest_or_motivation,Experiencing a sense of emptiness or void.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
9003.0,"I keep thinking I'm a failure at everything, no matter what I do.",colloquial,Worthlessness_and_guilty,Feeling low self-worth,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
13036.0,"My appetite has diminished significantly, affecting my nutritional intake.",clinical,Weight_and_appetite_change,Appetite is much less than before,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
5554.0,"I consistently fail to keep track of necessary items, reflecting ongoing inattention issues.",clinical,Inattention,Loses things necessary for tasks,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
9600.0,"I find myself disengaged from activities I used to enjoy, such as painting or hiking.",clinical,Loss_of_interest_or_motivation,Lack of enthusiasm for hobbies or pastimes once enjoyed.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12602.0,My sleep onset is delayed due to persistent anxious thoughts.,clinical,Sleep_disturbance,Feeling anxious or worried at bedtime,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
398.0,"I demonstrate verbal hostility towards objects, such as shouting at a malfunctioning appliance.",clinical,Anger_Irritability,Verbal aggression toward objects,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3509.0,I can't have sex without feeling a lot of pain.,colloquial,Genitourinary_symptoms,Experiencing dyspareunia (painful intercourse),"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
5993.0,"Every time I get to the end of a project, I just can't stay focused long enough to finish.",colloquial,Inattention,Trouble wrapping up the final details of a project,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
4437.0,"For some reason, standing in line makes me squirm like crazy.",colloquial,Hyperactivity_agitation,Shows impatience in waiting for turns or in line,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
7425.0,"I can't stop worrying about dying, it's like a constant fear in the back of my mind.",colloquial,Suicidal_ideas,Experiencing fear of dying,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1553.0,It feels like I need to push myself really hard just to get through basic stuff.,colloquial,Decreased_energy_tiredness_fatigue,Feeling like every task requires significant effort.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2931.0,I haven't gotten my period in a while now.,colloquial,Genitourinary_symptoms,Experiencing amenorrhea,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
3994.0,My attempts to engage in quiet activities are frequently disrupted by an overwhelming sense of agitation.,clinical,Hyperactivity_agitation,Often unable to play or engage in leisure activities quietly,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
8146.0,The idea of ending my life crosses my mind frequently.,clinical,Suicidal_ideas,Feeling burdened by life and contemplating ending it,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12264.0,I exhibit a significant need for extended sleep episodes during daylight hours.,clinical,Sleep_disturbance,Increased daytime sleep,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
12087.0,I keep waking up and tossing around for hours before I can sleep again.,colloquial,Sleep_disturbance,Middle insomnia,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
11488.0,I am noticing a marked decrease in my ability to remember recently acquired knowledge.,clinical,Poor_memory,Difficulty retaining new information,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
4148.0,"There's an incessant need to engage in redundant motions, indicative of heightened psychomotor activity.",clinical,Hyperactivity_agitation,"Engages in purposeless activity, like pacing or holding multiple conversations","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
176.0,I struggle with frequent expressions of anger that seem irrational and excessive.,clinical,Anger_Irritability,Irritable behavior and angry outbursts,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
7503.0,"Lately, my mind is constantly occupied with disturbing thoughts about ending my life.",colloquial,Suicidal_ideas,Having recurrent thoughts of death,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9688.0,"There is a discernible decrease in my involvement in both work-related and academic activities, which is attributed to declining motivation.",clinical,Loss_of_interest_or_motivation,Reduced engagement in work or academic responsibilities.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
6096.0,I demonstrate recurrent episodes of losing important materials necessary for work functions.,clinical,Inattention,Misplaces things at work,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2898.0,There has been a notable decline in my sexual excitement.,clinical,Genitourinary_symptoms,Development of frigidity,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
4656.0,"There's this uncontrollable urge for constant physical movement, even in non-stimulating settings.",clinical,Hyperactivity_agitation,Shows signs of restlessness even in calm environments,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
6776.0,I experience pervasive indecisiveness that causes me to avoid making even simple choices.,clinical,Indecisiveness,Avoiding decision-making altogether,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
3945.0,I can't help but wander or climb when I really shouldn't be doing it.,colloquial,Hyperactivity_agitation,Often runs about or climbs in situations where it is inappropriate,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
4352.0,My speech pattern involves continuous and relentless verbal output without significant pause.,clinical,Hyperactivity_agitation,"Talks excessively or rapidly, often without pause","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
6040.0,I frequently misplace personal items such as keys or glasses due to difficulty sustaining focus.,clinical,Inattention,Misplaces things at home,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
7664.0,There are recurrent intrusions of suicidal ideation throughout my day.,clinical,Suicidal_ideas,Imagining scenarios of one's own death,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13228.0,The significant reduction in my weight has occurred without any intentional lifestyle changes or interventions.,clinical,Weight_and_appetite_change,Significant weight loss,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
11961.0,"I haven't been able to sleep for several nights in a row, but I don't feel tired at all.",colloquial,Sleep_disturbance,"Going for days without sleep, yet not feeling tired","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
1280.0,"I experience a persistent lack of energy, making everyday tasks feel overwhelmingly tiring.",clinical,Decreased_energy_tiredness_fatigue,Feeling drained after minimal physical or mental activity.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
5132.0,I find it increasingly difficult to maintain focus during activities that require continuous mental exertion.,clinical,Inattention,Reluctant to engage in tasks that require sustained mental effort,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
11554.0,"I suffer from frequent early morning awakenings, leaving me feeling unrested.",clinical,Sleep_disturbance,,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
13285.0,I eat way too much and feel powerless to stop it.,colloquial,Weight_and_appetite_change,Feeling unable to stop eating or control what or how much is being eaten,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
7259.0,I'm stuck on the idea that ending my life is the only way to find peace.,colloquial,Suicidal_ideas,,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
6504.0,There is a persistent pattern of indecisiveness that impairs my daily functioning.,clinical,Indecisiveness,,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
5747.0,"Ugh, I keep screwing up my schoolwork because I keep losing focus.",colloquial,Inattention,Makes careless mistakes in schoolwork,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
442.0,I find myself unable to control physical outbursts when feeling irritable.,clinical,Anger_Irritability,Physical aggression toward people,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
7544.0,I experience persistent ideation of self-harm with a focus on lethal means.,clinical,Suicidal_ideas,Thinking about methods to end one's life,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12476.0,"Once I'm awake at dawn, I can't fall back asleep no matter how hard I try.",colloquial,Sleep_disturbance,Waking up too early and unable to fall back asleep,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
13637.0,I can't stop myself from overeating and it makes my belly feel awful.,colloquial,Weight_and_appetite_change,Experiencing physical discomfort or pain due to overeating,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
7328.0,"I possess a concrete plan for ending my life, involving specific locations and methods.",clinical,Suicidal_ideas,Having a specific plan for committing suicide,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11968.0,"I experience a disruption in nocturnal rest, persisting over several days without subsequent tiredness.",clinical,Sleep_disturbance,"Going for days without sleep, yet not feeling tired","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
643.0,Even the smallest things make me lose my cool these days.,colloquial,Anger_Irritability,Reacting disproportionately to minor annoyances,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
5477.0,My life is just chaos because I can't organize anything.,colloquial,Inattention,Difficulty organizing activities,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
6234.0,"Environmental stimuli, like noises, frequently disrupt my concentration.",clinical,Inattention,Easily distracted by extraneous stimuli,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
10178.0,I regularly anticipate that my plans will fail to materialize as intended.,clinical,Pessimism,Feeling as if my future hopes or plans will not come true,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
7702.0,There is a frequent occurrence of intrusive thoughts about suicide that I find distressing.,clinical,Suicidal_ideas,Experiencing intrusive thoughts about dying,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12932.0,There has been a noticeable increase in the speed of my eating habits compared to the past.,clinical,Weight_and_appetite_change,Eating much more rapidly than normal,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
3832.0,"I frequently demonstrate signs of agitation, such as tapping my fingers or bouncing my leg.",clinical,Hyperactivity_agitation,Often fidgets with or taps hands or feet or squirms in seat,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
12441.0,I keep waking up way too early and then can't fall back asleep no matter what I try.,colloquial,Sleep_disturbance,Waking up too early and unable to fall back asleep,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
3131.0,"My periods have been all over the place lately, showing up at random times.",colloquial,Genitourinary_symptoms,Experiencing menstrual irregularity,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
2536.0,The feeling of despair is chronic and impacts my daily functioning.,clinical,Depressed_Mood,Feeling a sense of despair,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2698.0,I experience a constant and unrelenting sadness that does not diminish.,clinical,Depressed_Mood,Feeling a persistent sense of melancholy,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
13591.0,Eating too much has left me feeling really sick.,colloquial,Weight_and_appetite_change,Experiencing physical discomfort or pain due to overeating,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
5491.0,I can't seem to get my tasks in order no matter how hard I try.,colloquial,Inattention,Difficulty organizing activities,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
141.0,"I'm so fed up with everything and everyone, every little thing sets me off.",colloquial,Anger_Irritability,Feeling irritable or having fits of anger,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2854.0,I am frequently experiencing episodes of urgent urination with little forewarning.,clinical,Genitourinary_symptoms,Feeling an urgent need to urinate,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10590.0,"I frequently experience a pervasive expectation of negative outcomes, often leading me to believe that efforts for change are futile.",clinical,Pessimism,Feeling resigned to a negative or unchanging future,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
11544.0,There is a persistent difficulty with the quality and timing of my sleep.,clinical,Sleep_disturbance,,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
9570.0,I exhibit a marked decrease in enthusiasm for activities that I previously found pleasurable.,clinical,Loss_of_interest_or_motivation,Lack of enthusiasm for hobbies or pastimes once enjoyed.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
7817.0,I've planned out exactly how I'm going to do it; I just need to decide when.,colloquial,Suicidal_ideas,Planning the logistics of a suicide attempt,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
7622.0,I frequently entertain thoughts of suicide and envisioning the specific circumstances of my own death.,clinical,Suicidal_ideas,Imagining scenarios of one's own death,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13636.0,"Every time I eat more than I should, I feel like I’m in pain.",colloquial,Weight_and_appetite_change,Experiencing physical discomfort or pain due to overeating,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
8849.0,I hate myself for not being stronger and letting this hold me down.,colloquial,Worthlessness_and_guilty,Experiencing self-reproach or guilt about being sick,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
